Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Weather - Type,Weather - Temp,Weather - Wind Speed,Weather - Humidity,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp Class,Left Temp,Wind Level,Wind Pattern
55131,Fall,True,8.08,40.32,25,26,0.0,2.0,,,,,2.0,174.0,23.128,67.01,1462.73,Conventional,22.0,3.0,facefoot
55131,Fall,True,8.22,48.15,25,26,0.0,-1.0,,,,,2.0,174.0,22.344,17.45,1100.15,Conventional,22.0,2.0,facefoot
55131,Fall,True,8.28,51.45,25,26,0.0,0.0,,,,,2.0,183.0,21.952,3.05,997.75,Conventional,22.0,2.0,facefoot
55131,Fall,True,8.33,54.45,25,26,0.0,0.0,,,,,2.0,175.0,21.56,2.6,927.5,Conventional,22.0,2.0,facefoot
55131,Fall,True,8.6,70.85,25,26,0.0,0.0,,,,,2.0,92.0,19.6,13.8,1157.45,Conventional,22.0,2.0,facefoot
55131,Fall,True,8.65,73.55,25,27,0.0,0.0,,,,,2.0,96.0,19.992,6.43,934.64,Conventional,22.0,2.0,facefoot
55131,Fall,True,17.55,3.63,29,29,0.0,-1.0,,,,,2.0,339.0,96.04,5.54,1044.5,Conventional,22.0,1.0,facefoot
55131,Fall,True,17.9,24.28,26,28,0.0,1.0,,,,,2.0,71.0,94.864,38.15,1398.67,Conventional,22.0,2.0,facefoot
55131,Fall,True,20.48,5.52,25,29,0.0,-1.0,,,,,2.0,250.0,92.904,17.69,1226.94,Conventional,22.0,1.0,facefoot
55131,Fall,False,3.85,197.63,20,28,0.0,0.0,212.0,21.0,3.0,100.0,2.0,236.0,59.192,95.63,1727.07,Conventional,22.0,1.0,facefoot
55131,Fall,False,3.95,203.33,20,28,0.0,1.0,212.0,20.0,3.0,98.0,2.0,241.0,58.016,98.15,1771.15,Conventional,22.0,2.0,facefoot
55131,Fall,False,4.0,205.78,20,28,0.0,-1.0,212.0,20.0,3.0,98.0,2.0,212.0,56.84,98.47,1784.67,Conventional,22.0,1.0,facefoot
55131,Fall,False,13.05,0.73,24,28,0.0,2.0,100.0,23.0,3.0,88.0,2.0,2.0,38.808,14.25,1447.5,Conventional,22.0,3.0,facefoot
55131,Fall,False,13.15,7.05,23,27,0.0,-2.0,100.0,23.0,3.0,88.0,2.0,180.0,38.808,54.59,1396.0,Conventional,22.0,1.0,facefoot
55131,Fall,False,9.45,8.37,23,26,0.0,1.0,100.0,22.0,3.0,94.0,2.0,181.0,33.32,33.86,1327.42,Conventional,22.0,2.0,facefoot
55131,Fall,False,9.5,10.88,23,26,0.0,0.0,100.0,22.0,3.0,94.0,2.0,183.0,32.928,48.25,1447.81,Conventional,22.0,2.0,face
55131,Fall,False,9.92,35.48,23,26,-1.0,-1.0,100.0,22.0,3.0,94.0,2.0,174.0,28.616,40.26,1285.17,Conventional,21.0,1.0,face
55131,Fall,False,12.7,0.2,25,38,0.0,3.0,212.0,25.0,4.0,88.0,2.0,90.0,18.424,0.0,929.0,Conventional,21.0,4.0,face
55131,Fall,False,12.85,9.03,25,33,0.0,-2.0,212.0,25.0,4.0,88.0,2.0,317.0,18.032,21.69,1197.88,Conventional,21.0,2.0,face
55131,Fall,False,14.5,108.27,25,25,0.0,-1.0,212.0,25.0,3.0,84.0,2.0,98.0,65.072,35.95,1394.69,Conventional,21.0,1.0,face
55131,Fall,False,19.48,3.48,21,25,0.0,0.0,212.0,21.0,3.0,94.0,2.0,196.0,59.192,19.92,1277.11,Conventional,21.0,1.0,face
55131,Fall,False,19.65,13.05,21,26,0.0,0.0,212.0,21.0,3.0,94.0,2.0,11.0,58.8,50.0,1538.4,Conventional,21.0,1.0,face
55131,Fall,True,9.37,4.72,22,24,0.0,2.0,101.0,21.0,4.0,96.0,2.0,355.0,58.016,18.86,1261.2,Conventional,21.0,3.0,face
55131,Fall,True,9.58,17.65,23,25,0.0,0.0,101.0,21.0,4.0,96.0,2.0,52.0,56.84,34.28,1398.17,Conventional,21.0,3.0,face
55131,Fall,True,14.28,0.87,31,38,0.0,2.0,100.0,25.0,4.0,72.0,2.0,81.0,55.272,13.73,1287.67,Conventional,21.0,5.0,face
55131,Fall,True,14.33,3.65,26,35,0.0,-2.0,100.0,25.0,4.0,72.0,2.0,99.0,55.272,48.35,1502.71,Conventional,21.0,3.0,face
55131,Fall,True,19.05,3.5,26,29,0.0,-2.0,100.0,21.0,4.0,89.0,2.0,87.0,50.568,18.99,1239.91,Conventional,21.0,1.0,face
55131,Fall,True,19.12,7.53,23,29,1.0,0.0,100.0,21.0,4.0,89.0,2.0,189.0,49.784,45.49,1417.86,Conventional,22.0,1.0,face
55131,Fall,True,10.98,0.3,28,37,0.0,0.0,100.0,23.0,3.0,83.0,2.0,189.0,38.808,0.0,1240.0,Conventional,22.0,1.0,face
55131,Fall,True,16.03,14.57,24,32,0.0,2.0,100.0,25.0,5.0,69.0,2.0,281.0,97.608,56.83,1441.67,Conventional,22.0,3.0,face
55131,Fall,True,16.17,22.6,24,29,0.0,0.0,100.0,25.0,5.0,69.0,2.0,4.0,96.432,49.92,1368.88,Conventional,22.0,3.0,face
55131,Fall,True,8.5,0.6,18,19,0.0,1.0,212.0,18.0,4.0,94.0,2.0,4.0,96.432,0.0,948.0,Conventional,22.0,4.0,face
55131,Fall,True,8.57,4.78,17,20,0.0,-2.0,212.0,18.0,4.0,94.0,2.0,100.0,96.04,19.28,1241.38,Conventional,22.0,2.0,face
55131,Fall,True,8.6,7.02,17,20,0.0,0.0,212.0,18.0,4.0,94.0,2.0,182.0,95.256,30.55,1326.9,Conventional,22.0,2.0,face
55131,Fall,True,8.72,14.1,17,21,0.0,-1.0,212.0,18.0,4.0,94.0,2.0,114.0,93.688,93.21,1780.13,Conventional,22.0,1.0,face
55131,Fall,True,9.78,77.45,22,26,0.0,0.0,100.0,21.0,4.0,87.0,2.0,91.0,78.4,105.86,1904.35,Conventional,22.0,1.0,face
55131,Fall,True,11.2,34.88,23,28,0.0,0.0,101.0,21.0,4.0,87.0,2.0,5.0,58.8,68.06,1516.48,Conventional,22.0,1.0,face
55131,Fall,True,11.35,43.73,22,29,0.0,0.0,101.0,21.0,4.0,87.0,2.0,349.0,57.232,55.66,1452.0,Conventional,22.0,1.0,face
55131,Fall,True,11.38,45.85,22,29,0.0,0.0,101.0,21.0,4.0,87.0,2.0,3.0,56.84,60.28,1497.84,Conventional,22.0,1.0,face
55131,Fall,True,11.5,53.58,22,29,0.0,0.0,212.0,21.0,4.0,90.0,2.0,104.0,56.448,52.13,1468.0,Conventional,22.0,1.0,face
55131,Fall,True,11.58,57.73,22,29,0.0,0.0,212.0,21.0,4.0,90.0,2.0,339.0,55.272,43.5,1422.2,Conventional,22.0,1.0,face
55131,Fall,True,12.67,3.38,22,29,0.0,0.0,212.0,21.0,4.0,90.0,2.0,9.0,54.88,11.24,1197.56,Conventional,22.0,1.0,face
55131,Fall,False,7.55,0.03,19,20,0.0,0.0,212.0,19.0,5.0,96.0,2.0,344.0,54.88,0.0,1236.0,Conventional,22.0,1.0,face
55131,Fall,False,12.85,4.03,19,28,0.0,1.0,,,,,2.0,219.0,50.568,5.79,1045.54,Conventional,22.0,2.0,face
55131,Fall,False,13.13,21.77,19,28,0.0,-1.0,212.0,21.0,5.0,76.0,2.0,242.0,48.608,28.23,1294.89,Conventional,22.0,1.0,face
55131,Fall,False,17.2,3.37,21,29,0.0,0.0,,,,,2.0,336.0,37.24,11.46,1261.43,Conventional,22.0,1.0,face
55131,Fall,False,7.67,4.95,16,18,0.0,0.0,0.0,16.0,5.0,76.0,2.0,83.0,35.28,8.9,1136.38,Conventional,22.0,1.0,face
55131,Fall,False,7.77,11.22,16,19,0.0,0.0,0.0,16.0,5.0,76.0,2.0,171.0,35.28,15.34,1227.83,Conventional,22.0,1.0,face
55131,Fall,False,14.43,9.0,20,30,0.0,0.0,,,,,2.0,133.0,33.712,12.98,1098.23,Conventional,22.0,1.0,face
55131,Fall,False,14.55,16.15,20,28,4.0,0.0,,,,,2.0,133.0,33.32,1.25,755.56,Aggressive Heating,,1.0,face
55131,Fall,False,14.65,22.62,20,28,0.0,0.0,,,,,2.0,91.0,33.32,1.98,723.1,Aggressive Heating,,1.0,face
55131,Fall,False,14.88,35.93,20,28,0.0,0.0,,,,,0.0,34.0,32.536,2.69,738.75,Aggressive Heating,,1.0,face
55131,Fall,False,15.0,43.05,20,28,0.0,0.0,,,,,2.0,34.0,32.536,0.0,77.72,Aggressive Heating,,1.0,face
55131,Fall,False,15.17,52.95,20,27,-4.0,3.0,,,,,2.0,34.0,32.536,0.0,406.43,Conventional,22.0,4.0,face
55131,Fall,False,15.25,58.37,20,27,0.0,0.0,,,,,2.0,34.0,32.144,0.0,852.12,Conventional,22.0,4.0,face
55131,Fall,False,15.3,61.32,20,28,0.0,-3.0,,,,,2.0,210.0,32.144,6.71,1024.74,Conventional,22.0,1.0,face
55131,Fall,True,13.82,0.33,24,28,0.0,0.0,,,,,2.0,119.0,21.168,20.0,1753.5,Conventional,22.0,1.0,face
55131,Fall,True,7.62,1.7,18,17,0.0,0.0,100.0,17.0,4.0,86.0,2.0,92.0,16.856,11.57,1294.83,Conventional,22.0,1.0,face
55131,Fall,True,7.73,8.9,18,20,0.0,0.0,100.0,17.0,4.0,86.0,2.0,88.0,16.072,23.82,1321.7,Conventional,22.0,1.0,face
55131,Fall,True,7.23,4.72,18,19,0.0,0.0,101.0,16.0,4.0,79.0,2.0,92.0,88.2,3.36,984.5,Conventional,22.0,1.0,face
55131,Fall,True,7.32,9.28,18,20,0.0,0.0,101.0,16.0,4.0,79.0,2.0,90.0,87.808,3.14,1021.47,Conventional,22.0,1.0,face
55131,Fall,True,7.53,22.37,18,22,0.0,0.0,101.0,16.0,4.0,79.0,2.0,114.0,86.24,39.37,1509.28,Conventional,22.0,1.0,face
55131,Fall,True,8.12,57.65,20,24,0.0,0.0,101.0,16.0,4.0,79.0,2.0,89.0,81.928,44.35,1314.53,Conventional,22.0,1.0,face
55131,Fall,True,8.6,86.83,20,27,0.0,0.0,101.0,16.0,4.0,79.0,2.0,152.0,79.968,9.2,967.35,Conventional,22.0,1.0,face
55131,Fall,True,8.88,104.18,20,27,0.0,0.0,101.0,16.0,4.0,79.0,2.0,180.0,79.184,8.86,1130.38,Conventional,22.0,1.0,face
55131,Fall,True,17.97,55.65,22,29,0.0,0.0,,,,,2.0,280.0,75.656,55.06,1386.71,Conventional,22.0,1.0,face
55131,Fall,False,17.03,26.62,24,28,0.0,0.0,,,,,2.0,258.0,58.016,32.73,1362.27,Conventional,22.0,1.0,face
55131,Fall,False,17.62,61.8,23,27,0.0,0.0,101.0,22.0,4.0,78.0,2.0,159.0,53.312,22.31,1303.64,Conventional,22.0,1.0,face
55131,Fall,False,14.95,44.68,28,28,0.0,0.0,101.0,26.0,4.0,69.0,2.0,82.0,36.456,60.21,1440.19,Conventional,22.0,1.0,face
55131,Fall,False,15.05,50.17,28,29,0.0,0.0,101.0,26.0,4.0,69.0,2.0,90.0,36.064,22.07,1135.76,Conventional,22.0,1.0,face
55131,Fall,False,15.1,53.45,28,29,1.0,0.0,101.0,26.0,4.0,69.0,2.0,94.0,36.064,11.42,1084.96,Conventional,23.0,1.0,face
55131,Fall,False,15.42,72.3,28,29,0.0,0.0,101.0,26.0,4.0,69.0,2.0,152.0,34.104,12.72,1159.35,Conventional,23.0,1.0,face
55131,Fall,False,20.03,6.35,24,29,0.0,0.0,,,,,2.0,345.0,32.928,11.96,1041.9,Conventional,23.0,1.0,face
55131,Fall,False,20.42,29.72,23,28,0.0,0.0,100.0,22.0,4.0,75.0,2.0,359.0,28.616,71.26,1599.42,Conventional,23.0,1.0,face
55131,Fall,False,20.63,42.32,23,29,0.0,0.0,100.0,22.0,4.0,75.0,2.0,256.0,27.44,18.3,1227.81,Conventional,23.0,1.0,face
55131,Fall,True,7.48,1.03,21,21,0.0,0.0,100.0,19.0,3.0,82.0,2.0,191.0,27.44,0.0,1044.67,Conventional,23.0,1.0,face
55131,Fall,True,7.78,19.03,20,24,0.0,0.0,100.0,19.0,3.0,82.0,2.0,174.0,26.264,17.45,1181.7,Conventional,23.0,1.0,face
55131,Fall,True,17.65,20.43,24,29,0.0,0.0,,,,,2.0,253.0,93.688,31.14,1293.97,Conventional,23.0,1.0,face
55131,Fall,True,7.83,9.48,21,23,0.0,1.0,101.0,19.0,3.0,85.0,2.0,88.0,81.928,19.6,1234.89,Conventional,23.0,2.0,face
55131,Fall,True,8.0,19.15,21,24,0.0,0.0,101.0,19.0,3.0,85.0,2.0,41.0,80.752,24.08,1285.03,Conventional,23.0,2.0,face
55131,Fall,True,7.7,4.6,20,23,0.0,-1.0,100.0,19.0,4.0,89.0,2.0,88.0,79.184,3.15,984.58,Conventional,23.0,1.0,face
55131,Fall,True,8.0,22.1,20,24,0.0,0.0,100.0,19.0,4.0,89.0,2.0,86.0,77.616,25.85,1322.96,Conventional,23.0,1.0,face
55131,Fall,True,14.65,3.87,22,27,0.0,1.0,,,,,2.0,268.0,76.048,29.88,1390.8,Conventional,23.0,2.0,face
55131,Fall,True,16.0,84.7,20,26,0.0,0.0,212.0,20.0,3.0,98.0,2.0,302.0,60.368,91.6,1688.25,Conventional,23.0,2.0,face
55131,Fall,True,16.17,95.18,20,28,0.0,0.0,101.0,20.0,4.0,91.0,2.0,322.0,56.84,115.41,2078.78,Conventional,23.0,2.0,face
55131,Fall,True,17.17,2.42,20,26,0.0,0.0,,,,,2.0,338.0,43.904,14.55,1179.0,Conventional,23.0,2.0,face
55131,Fall,True,17.27,7.87,20,27,0.0,-1.0,,,,,2.0,223.0,44.296,38.17,1367.5,Conventional,23.0,1.0,face
55131,Fall,True,17.32,11.35,19,27,2.0,0.0,101.0,19.0,4.0,95.0,2.0,225.0,42.336,96.1,1919.0,Aggressive Heating,,1.0,face
55131,Fall,True,19.1,1.2,30,27,-2.0,0.0,201.0,19.0,4.0,97.0,2.0,81.0,36.456,18.42,1324.6,Conventional,23.0,1.0,face
55131,Fall,True,19.15,4.03,20,27,0.0,0.0,201.0,19.0,4.0,97.0,2.0,7.0,36.848,38.95,1443.73,Conventional,23.0,1.0,face
55131,Fall,True,19.22,8.43,20,28,0.0,0.0,201.0,19.0,4.0,97.0,2.0,11.0,36.848,57.98,1576.81,Conventional,23.0,1.0,face
55131,Fall,True,21.42,140.07,19,29,0.0,0.0,201.0,19.0,4.0,97.0,2.0,90.0,47.824,46.66,1418.79,Conventional,23.0,1.0,face
55131,Fall,True,7.63,0.88,20,21,0.0,0.0,212.0,19.0,4.0,95.0,2.0,148.0,46.648,0.0,993.5,Conventional,23.0,1.0,face
55131,Fall,True,17.93,50.0,21,26,0.0,0.0,212.0,21.0,5.0,97.0,2.0,263.0,33.712,15.57,1183.81,Conventional,23.0,1.0,face
55131,Fall,False,11.77,4.85,36,22,0.0,0.0,,,,,2.0,306.0,26.656,15.17,1136.3,Conventional,23.0,1.0,face
55131,Fall,True,17.88,1.52,18,22,0.0,0.0,,,,,2.0,171.0,85.848,3.45,1242.33,Conventional,23.0,1.0,face
55131,Fall,True,17.95,5.6,18,22,0.0,0.0,,,,,2.0,280.0,84.28,16.32,1216.15,Conventional,23.0,1.0,face
55131,Fall,True,18.02,9.62,18,23,0.0,0.0,,,,,2.0,269.0,85.064,24.58,1329.8,Conventional,23.0,1.0,face
55131,Fall,True,7.68,1.9,18,19,0.0,0.0,212.0,17.0,4.0,98.0,2.0,339.0,83.888,1.15,1009.75,Conventional,23.0,1.0,face
55131,Fall,True,7.77,0.57,18,18,0.0,0.0,100.0,17.0,5.0,91.0,2.0,275.0,77.224,0.0,942.5,Conventional,23.0,1.0,face
55131,Fall,True,7.83,4.8,18,19,0.0,0.0,100.0,17.0,5.0,91.0,2.0,175.0,76.44,12.71,1205.9,Conventional,23.0,1.0,face
55131,Fall,True,17.1,0.4,16,17,0.0,0.0,,,,,2.0,0.0,67.424,0.0,948.0,Conventional,23.0,1.0,face
55131,Fall,True,17.63,32.08,15,22,0.0,0.0,,,,,2.0,260.0,65.856,10.9,1005.0,Conventional,23.0,1.0,face
55131,Fall,False,14.88,32.0,19,28,0.0,0.0,100.0,18.0,5.0,52.0,2.0,86.0,38.808,42.78,1301.03,Conventional,23.0,1.0,face
55131,Fall,False,20.88,5.92,17,21,0.0,0.0,,,,,2.0,326.0,34.496,8.75,1070.31,Conventional,23.0,1.0,face
55131,Fall,False,21.22,26.32,18,24,0.0,0.0,,,,,2.0,263.0,32.536,67.54,1382.83,Conventional,23.0,1.0,face
55131,Fall,False,21.52,44.0,16,26,-1.0,0.0,,,,,2.0,252.0,29.008,82.18,1547.5,Conventional,22.0,1.0,face
55131,Fall,True,7.87,8.57,16,18,0.0,0.0,100.0,13.0,5.0,97.0,2.0,119.0,25.872,2.62,926.4,Conventional,22.0,1.0,face
55131,Fall,True,7.9,10.77,16,18,0.0,0.0,100.0,13.0,5.0,97.0,2.0,106.0,25.872,2.43,879.89,Conventional,22.0,1.0,face
55131,Fall,True,17.08,0.03,16,19,0.0,0.0,,,,,2.0,258.0,22.736,0.0,942.0,Conventional,22.0,1.0,face
55131,Fall,True,17.17,4.78,15,19,0.0,0.0,,,,,2.0,223.0,22.344,8.99,1068.38,Conventional,22.0,1.0,face
55131,Fall,True,7.62,2.28,12,14,3.0,2.0,101.0,12.0,5.0,75.0,2.0,162.0,19.6,5.27,1042.83,Aggressive Heating,,3.0,face
55131,Fall,True,7.72,8.43,12,16,0.0,-1.0,101.0,12.0,5.0,75.0,2.0,175.0,19.208,13.77,1145.05,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,7.87,17.08,12,20,0.0,0.0,101.0,12.0,5.0,75.0,2.0,152.0,18.032,20.17,1225.71,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,7.73,1.68,11,10,0.0,0.0,100.0,8.0,3.0,83.0,2.0,321.0,96.432,0.0,953.25,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,7.8,6.17,10,13,0.0,0.0,100.0,8.0,3.0,83.0,2.0,176.0,95.256,17.2,1246.48,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,8.07,22.17,10,20,0.0,-1.0,100.0,8.0,3.0,83.0,2.0,269.0,94.08,20.91,1188.73,Aggressive Heating,,1.0,footdefrost
55131,Fall,True,14.47,0.77,17,33,0.0,0.0,,,,,2.0,269.0,94.08,0.0,1081.5,Aggressive Heating,,1.0,footdefrost
55131,Fall,True,7.9,5.48,12,13,0.0,2.0,,,,,2.0,176.0,89.768,22.26,1269.94,Aggressive Heating,,3.0,footdefrost
55131,Fall,True,8.0,10.87,12,16,0.0,-1.0,,,,,2.0,90.0,88.984,31.76,1295.07,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,8.03,13.62,12,17,0.0,-1.0,,,,,2.0,161.0,88.984,34.45,1307.31,Aggressive Heating,,1.0,footdefrost
55131,Fall,True,7.78,0.53,13,12,0.0,1.0,0.0,12.0,3.0,81.0,2.0,14.0,85.456,0.0,949.25,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,7.93,9.85,13,16,0.0,0.0,0.0,12.0,3.0,81.0,2.0,89.0,84.28,17.06,1266.44,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,17.08,1.32,20,26,0.0,0.0,,,,,2.0,352.0,82.712,14.8,1391.0,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,17.38,19.72,19,28,0.0,0.0,,,,,2.0,271.0,81.928,17.37,1054.32,Aggressive Heating,,2.0,footdefrost
55131,Fall,False,7.02,0.43,15,14,0.0,0.0,100.0,14.0,3.0,87.0,2.0,305.0,81.536,0.0,857.0,Aggressive Heating,,2.0,footdefrost
55131,Fall,False,7.07,3.53,15,15,0.0,0.0,100.0,14.0,3.0,87.0,2.0,305.0,81.144,0.0,838.42,Aggressive Heating,,2.0,footdefrost
55131,Fall,False,7.22,12.2,15,18,0.0,0.0,100.0,14.0,3.0,87.0,2.0,157.0,79.576,7.39,1032.41,Aggressive Heating,,2.0,footdefrost
55131,Fall,False,7.57,33.37,17,26,0.0,-1.0,100.0,14.0,3.0,87.0,2.0,103.0,77.224,81.18,1627.95,Aggressive Heating,,1.0,footdefrost
55131,Fall,False,7.85,50.83,17,29,0.0,0.0,100.0,14.0,3.0,87.0,2.0,163.0,74.872,16.11,1194.61,Aggressive Heating,,1.0,footdefrost
55131,Fall,False,11.73,11.88,17,34,-3.0,3.0,,,,,2.0,268.0,70.56,15.58,999.18,Conventional,22.0,4.0,facefoot
55131,Fall,False,12.33,48.7,24,29,0.0,-2.0,0.0,21.0,3.0,55.0,2.0,357.0,65.856,15.75,1099.12,Conventional,22.0,2.0,facefoot
55131,Fall,False,13.7,0.1,24,31,0.0,0.0,,,,,2.0,357.0,66.248,0.0,921.0,Conventional,22.0,2.0,facefoot
55131,Fall,False,20.45,2.55,22,24,3.0,0.0,,,,,2.0,338.0,58.8,5.99,1009.45,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,13.27,8.25,23,27,0.0,0.0,101.0,23.0,3.0,66.0,2.0,167.0,58.016,16.64,1302.26,Aggressive Heating,,2.0,footdefrost
55131,Fall,True,16.2,2.08,22,32,0.0,0.0,,,,,2.0,161.0,43.904,14.52,1095.83,Aggressive Heating,,2.0,facefoot
55131,Fall,True,16.25,4.85,22,31,0.0,0.0,,,,,2.0,269.0,44.296,18.37,1278.13,Aggressive Heating,,2.0,facefoot
55131,Fall,True,7.55,6.28,12,16,0.0,1.0,212.0,11.0,5.0,89.0,2.0,172.0,42.336,21.85,1443.25,Aggressive Heating,,3.0,facefoot
55131,Fall,True,7.6,9.97,12,17,0.0,0.0,212.0,11.0,5.0,89.0,2.0,83.0,41.552,19.9,1405.21,Aggressive Heating,,3.0,footdefrost
55131,Fall,True,7.88,26.33,11,24,0.0,0.0,212.0,11.0,5.0,89.0,2.0,87.0,40.376,13.47,957.48,Aggressive Heating,,3.0,footdefrost
