Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Wind Level
55087,Spring,False,11.78,4.05,25,34,0.0,-2.0,2.0,157.0,40.768,19.33,1382.0,1.0
55087,Spring,False,12.02,17.68,25,33,0.0,2.0,2.0,67.0,39.2,30.11,1350.14,3.0
55087,Spring,False,16.85,14.7,30,38,0.0,-1.0,2.0,151.0,92.12,38.56,1349.69,1.0
55087,Spring,False,17.15,32.42,29,38,0.0,0.0,2.0,69.0,90.552,73.15,1624.03,1.0
55087,Spring,False,15.72,16.45,29,40,0.0,2.0,2.0,138.0,8.624,19.09,1178.79,3.0
55087,Spring,False,15.77,19.1,29,39,0.0,0.0,2.0,338.0,98.784,22.41,1247.6,3.0
55087,Spring,False,15.85,24.8,29,39,0.0,1.0,2.0,333.0,98.392,25.33,1141.61,4.0
55087,Spring,False,16.13,41.5,31,39,0.0,0.0,2.0,131.0,96.824,23.62,1239.08,4.0
55087,Spring,False,18.18,3.32,31,38,0.0,-1.0,2.0,64.0,96.04,16.03,1368.39,3.0
55087,Spring,False,18.45,19.72,27,38,0.0,0.0,2.0,245.0,95.256,58.05,1343.92,3.0
55087,Spring,True,10.28,122.18,31,38,0.0,0.0,2.0,309.0,74.872,17.98,1221.38,4.0
55087,Spring,True,12.6,19.13,31,39,0.0,0.0,2.0,26.0,67.816,31.99,1325.0,4.0
55087,Spring,True,12.87,34.93,32,40,0.0,0.0,2.0,187.0,66.248,42.29,1382.54,4.0
55087,Spring,True,16.62,17.18,30,38,-3.0,0.0,2.0,303.0,61.936,42.34,1314.07,4.0
55087,Spring,True,17.23,54.32,32,39,0.0,0.0,2.0,125.0,56.056,66.7,1622.71,4.0
55087,Spring,True,17.45,67.25,32,39,0.0,0.0,2.0,140.0,53.704,32.9,1504.1,4.0
55087,Spring,True,18.28,117.8,28,37,8.0,-2.0,2.0,126.0,51.352,85.01,1744.39,2.0
55087,Spring,True,18.37,121.95,28,36,1.0,-1.0,2.0,108.0,50.96,58.36,1477.7,1.0
55087,Spring,True,18.88,152.95,25,35,-1.0,0.0,2.0,156.0,45.08,70.51,1525.19,1.0
55087,Spring,True,15.5,1.57,29,37,-10.0,1.0,2.0,235.0,41.552,2.49,1017.86,2.0
55087,Spring,False,8.58,21.6,23,29,10.0,0.0,2.0,356.0,25.872,7.61,825.3,2.0
55087,Spring,False,9.32,65.6,27,31,0.0,0.0,2.0,336.0,23.128,67.89,1593.91,1.0
55087,Spring,False,15.43,11.5,27,40,2.0,0.0,2.0,133.0,17.248,35.95,1382.32,2.0
55087,Spring,False,15.57,19.62,31,38,0.0,-1.0,2.0,90.0,17.248,63.12,1501.0,1.0
55087,Spring,False,16.32,64.7,28,33,0.0,0.0,2.0,156.0,14.504,26.72,1275.0,1.0
55087,Spring,True,7.53,38.32,19,24,0.0,0.0,2.0,48.0,59.976,14.68,1336.95,1.0
55087,Spring,False,11.53,9.45,27,35,0.0,1.0,2.0,335.0,41.552,7.04,1021.58,2.0
55087,Spring,False,11.6,13.0,27,35,0.0,0.0,2.0,342.0,41.16,23.26,1156.75,2.0
55087,Spring,False,11.75,22.42,29,35,0.0,1.0,2.0,70.0,40.768,57.8,1379.98,2.0
55087,Spring,False,14.83,28.1,31,35,0.0,0.0,2.0,246.0,35.28,49.05,1404.33,2.0
55087,Spring,False,15.22,50.88,29,33,0.0,0.0,2.0,228.0,32.536,20.57,1222.3,2.0
55087,Summer,True,7.68,47.98,24,30,0.0,-1.0,2.0,41.0,94.864,36.15,1382.05,1.0
55087,Summer,True,8.03,68.8,24,30,0.0,0.0,2.0,348.0,93.688,15.98,1269.55,1.0
55087,Summer,True,12.12,1.1,27,41,0.0,0.0,2.0,169.0,91.728,11.8,1593.33,1.0
55087,Summer,True,17.48,0.08,27,31,0.0,0.0,2.0,222.0,74.088,0.0,808.0,1.0
55087,Summer,False,12.5,49.45,33,35,0.0,0.0,2.0,0.0,61.544,22.85,1216.6,2.0
55087,Summer,True,11.45,1.1,36,45,0.0,0.0,2.0,95.0,44.688,3.23,993.5,2.0
55087,Summer,True,15.97,80.37,35,29,0.0,0.0,2.0,267.0,25.48,33.07,1197.76,3.0
55087,Summer,True,19.8,38.38,32,31,0.0,0.0,2.0,235.0,22.344,44.48,1381.24,1.0
55087,Summer,True,18.85,1.92,34,42,0.0,3.0,2.0,174.0,15.68,0.0,803.0,4.0
55087,Summer,True,18.95,8.82,34,37,0.0,-2.0,2.0,156.0,14.112,28.35,1242.92,2.0
55087,Summer,True,19.87,63.23,34,30,0.0,0.0,2.0,160.0,9.408,22.21,1138.96,2.0
55087,Summer,False,14.7,1.08,36,44,0.0,1.0,2.0,332.0,98.0,2.78,1054.75,3.0
55087,Summer,False,14.75,4.32,36,42,1.0,0.0,2.0,345.0,97.608,9.81,1067.64,3.0
55087,Summer,True,6.65,11.87,30,32,0.0,-1.0,2.0,339.0,88.984,24.1,1278.93,2.0
55087,Summer,True,7.18,43.9,30,31,0.0,0.0,2.0,63.0,85.456,28.81,1235.86,1.0
55087,Summer,True,10.82,2.78,34,34,0.0,0.0,2.0,152.0,83.888,18.61,1408.57,1.0
55087,Summer,True,11.12,21.3,33,33,0.0,1.0,2.0,155.0,82.32,14.06,1066.33,2.0
55087,Summer,True,11.32,33.35,33,32,0.0,0.0,2.0,64.0,81.536,27.09,1216.67,2.0
55087,Summer,True,11.63,51.6,32,35,0.0,-1.0,2.0,332.0,79.576,69.47,1544.14,1.0
55087,Summer,True,11.87,66.22,31,33,0.0,0.0,2.0,289.0,78.008,71.98,1542.57,1.0
55087,Summer,True,19.13,1.95,27,32,0.0,0.0,2.0,120.0,76.048,8.73,1001.0,1.0
55087,Summer,True,20.1,60.63,26,32,0.0,0.0,2.0,152.0,72.52,35.16,1451.32,1.0
55087,Summer,False,15.7,10.77,38,45,0.0,0.0,2.0,78.0,64.288,33.37,1439.15,1.0
55087,Summer,False,16.52,60.38,37,34,0.0,0.0,2.0,60.0,59.976,4.15,1080.93,1.0
55087,Summer,False,10.43,38.92,35,37,0.0,0.0,2.0,342.0,53.312,31.8,1209.25,1.0
55087,Summer,False,10.72,56.17,35,36,0.0,0.0,2.0,163.0,52.92,12.04,1286.21,1.0
55087,Summer,False,11.2,4.22,35,40,0.0,1.0,2.0,342.0,52.92,14.45,1248.2,2.0
55087,Summer,False,13.13,7.75,39,42,0.0,0.0,2.0,65.0,50.568,3.85,525.65,2.0
55087,Summer,False,17.15,36.3,39,33,0.0,-1.0,2.0,152.0,41.16,56.0,1445.33,1.0
55087,Summer,False,17.45,53.87,38,33,0.0,0.0,2.0,77.0,39.592,10.51,1169.75,1.0
55087,Summer,True,6.93,19.4,29,32,0.0,0.0,2.0,328.0,36.456,29.42,1373.36,1.0
55087,Summer,True,7.23,37.93,31,31,0.0,0.0,2.0,291.0,34.496,74.89,1626.22,1.0
55087,Summer,True,16.87,6.37,38,48,0.0,0.0,2.0,219.0,30.968,9.11,1068.63,1.0
55087,Summer,True,17.0,14.37,38,44,0.0,0.0,2.0,157.0,29.792,15.75,1092.88,1.0
55087,Summer,True,17.28,31.18,37,43,0.0,0.0,2.0,152.0,29.008,66.56,1525.8,1.0
55087,Summer,True,17.62,51.53,36,41,0.0,0.0,2.0,55.0,28.616,5.36,1219.03,1.0
55087,Summer,True,18.15,82.92,36,33,0.0,0.0,2.0,0.0,26.656,10.72,1213.96,1.0
55087,Summer,False,7.8,0.47,30,31,0.0,1.0,2.0,251.0,26.264,5.8,1456.0,2.0
55087,Summer,False,8.57,47.07,30,31,0.0,0.0,2.0,126.0,20.776,18.08,1179.73,2.0
55087,Summer,False,8.73,56.52,30,32,0.0,0.0,2.0,25.0,20.776,13.17,1390.67,2.0
55087,Summer,False,8.8,60.7,30,32,0.0,0.0,2.0,0.0,20.384,14.81,1353.75,2.0
55087,Summer,False,15.18,31.12,27,31,0.0,1.0,2.0,340.0,17.248,23.58,1287.0,2.0
55087,Summer,False,15.53,52.2,27,31,0.0,0.0,2.0,334.0,15.288,27.44,1188.75,2.0
55087,Summer,False,16.47,3.25,27,32,0.0,0.0,2.0,251.0,13.72,11.83,1232.14,2.0
55087,Summer,False,17.12,42.22,27,32,0.0,0.0,2.0,269.0,98.392,6.43,1089.69,2.0
55087,Summer,True,6.35,6.3,29,30,0.0,-1.0,2.0,339.0,98.0,11.74,1148.46,1.0
55087,Summer,True,7.27,61.77,29,31,0.0,-1.0,2.0,346.0,93.296,40.25,1403.8,1.0
55087,Summer,True,7.37,67.18,31,31,0.0,0.0,2.0,269.0,92.904,65.2,1485.08,1.0
55087,Summer,True,18.43,4.17,32,39,0.0,1.0,2.0,224.0,91.336,22.36,1241.0,2.0
55087,Summer,True,19.48,67.13,31,32,0.0,0.0,2.0,156.0,84.672,23.73,1237.48,2.0
55087,Summer,True,8.7,52.45,30,35,0.0,-1.0,2.0,260.0,81.144,3.53,903.53,1.0
55087,Summer,True,17.47,0.62,33,38,0.0,0.0,2.0,171.0,75.264,9.9,1010.67,1.0
55087,Summer,True,18.63,70.95,31,32,0.0,0.0,2.0,0.0,71.736,14.53,1215.95,1.0
55087,Summer,True,6.98,18.07,30,31,0.0,0.0,2.0,328.0,68.6,40.32,1268.59,1.0
55087,Summer,True,7.48,48.0,31,31,0.0,0.0,2.0,7.0,65.856,25.01,1260.18,1.0
55087,Summer,True,9.92,0.08,31,39,0.0,0.0,2.0,280.0,64.68,0.0,799.0,1.0
55087,Summer,True,13.65,0.97,31,46,0.0,2.0,2.0,221.0,60.368,8.9,1085.0,3.0
55087,Summer,True,13.8,9.52,31,40,0.0,-2.0,2.0,9.0,60.368,19.39,1173.14,1.0
55087,Summer,True,20.32,5.78,31,35,0.0,0.0,2.0,135.0,58.408,10.24,1153.68,1.0
55087,Summer,True,20.43,12.47,31,35,1.0,0.0,2.0,81.0,57.232,23.11,1259.79,1.0
55087,Summer,True,20.9,40.62,30,33,0.0,0.0,2.0,242.0,53.704,60.05,1448.74,1.0
55087,Summer,True,8.3,12.62,30,30,0.0,1.0,2.0,335.0,52.92,18.41,1292.25,2.0
55087,Summer,True,8.57,28.95,30,31,0.0,0.0,2.0,356.0,52.528,5.31,990.66,2.0
55087,Summer,True,9.7,0.67,30,40,0.0,0.0,2.0,175.0,52.528,1.7,895.0,2.0
55087,Summer,True,10.28,35.72,30,35,0.0,-1.0,2.0,281.0,51.744,0.0,868.0,1.0
55087,Summer,True,10.85,69.5,35,33,0.0,0.0,2.0,356.0,49.392,64.93,1474.83,1.0
55087,Summer,True,11.23,91.97,36,32,0.0,0.0,2.0,358.0,46.256,34.99,1358.76,1.0
55087,Summer,True,14.82,6.57,38,45,0.0,5.0,2.0,340.0,45.864,24.43,1217.25,6.0
55087,Summer,True,14.93,14.07,38,39,0.0,0.0,2.0,136.0,43.904,28.0,1259.9,6.0
55087,Summer,True,15.25,33.25,38,32,0.0,0.0,2.0,264.0,42.728,8.16,1073.88,6.0
55087,Summer,True,15.85,2.75,38,42,2.0,-3.0,0.0,285.0,42.728,0.0,623.0,3.0
55087,Summer,True,15.93,7.85,38,39,0.0,3.0,2.0,319.0,41.944,8.66,1082.24,6.0
55087,Summer,True,16.03,13.1,38,36,0.0,-3.0,2.0,311.0,41.944,5.89,1063.4,3.0
55087,Summer,True,19.73,1.77,37,39,0.0,-2.0,2.0,169.0,40.376,4.93,1232.33,1.0
55087,Summer,True,17.0,1.0,33,37,0.0,0.0,2.0,98.0,29.008,3.1,864.67,1.0
55087,Summer,True,17.1,6.63,33,38,0.0,1.0,2.0,222.0,29.008,5.14,931.53,2.0
55087,Summer,True,18.12,67.32,31,32,0.0,-1.0,2.0,155.0,24.304,21.53,1275.54,1.0
55087,Summer,True,18.17,71.18,31,32,0.0,0.0,2.0,151.0,23.912,19.28,1226.67,1.0
55087,Summer,True,18.35,81.55,31,31,0.0,0.0,2.0,247.0,23.128,16.01,1117.0,1.0
55087,Summer,True,21.38,6.9,33,33,0.0,0.0,2.0,150.0,17.64,20.43,1271.91,1.0
55087,Summer,False,9.77,4.43,30,31,0.0,1.0,2.0,68.0,16.856,14.42,1150.09,2.0
55087,Summer,False,11.1,84.02,27,32,0.0,0.0,2.0,0.0,92.904,21.83,1269.4,2.0
55087,Summer,False,14.9,23.65,28,32,0.0,0.0,2.0,154.0,91.336,31.35,1269.08,2.0
55087,Summer,False,14.2,21.77,37,36,0.0,-1.0,2.0,129.0,85.848,33.47,1286.3,1.0
55087,Summer,False,16.08,32.12,36,32,0.0,0.0,2.0,172.0,78.008,38.49,1288.53,1.0
55087,Summer,False,21.37,32.72,31,32,0.0,0.0,2.0,60.0,74.872,20.96,1145.11,1.0
55087,Summer,True,6.93,18.3,28,30,0.0,0.0,2.0,327.0,72.52,34.09,1371.03,1.0
55087,Summer,True,7.0,22.73,28,30,0.0,0.0,2.0,332.0,71.736,42.74,1443.83,1.0
55087,Summer,True,7.25,37.63,28,30,0.0,0.0,2.0,276.0,70.168,72.16,1548.24,1.0
55087,Summer,False,16.2,4.25,29,30,0.0,1.0,2.0,342.0,58.408,25.74,1311.22,2.0
55087,Summer,False,18.65,43.87,30,32,0.0,0.0,2.0,154.0,50.96,39.37,1322.66,2.0
55087,Summer,True,7.03,23.03,27,30,0.0,-1.0,2.0,327.0,47.824,42.39,1332.78,1.0
55087,Summer,True,7.35,42.05,28,30,0.0,0.0,2.0,278.0,46.256,70.15,1606.45,1.0
55087,Summer,True,18.98,14.97,31,35,0.0,0.0,2.0,156.0,40.768,30.79,1405.88,1.0
55087,Summer,True,18.97,1.48,29,30,0.0,0.0,2.0,337.0,35.28,21.7,1228.67,1.0
55087,Summer,True,21.73,2.63,39,34,0.0,1.0,2.0,127.0,32.144,3.8,1222.33,2.0
55087,Summer,True,22.05,21.1,31,32,0.0,0.0,2.0,196.0,30.184,37.93,1355.53,2.0
55087,Summer,True,7.03,25.13,28,30,0.0,0.0,2.0,245.0,27.832,66.42,1593.97,1.0
55087,Summer,True,19.2,11.48,26,33,0.0,0.0,2.0,154.0,21.56,30.32,1339.51,1.0
55087,Summer,True,19.68,40.13,29,32,0.0,0.0,2.0,230.0,18.816,30.71,1354.1,1.0
55087,Summer,True,7.08,26.33,25,30,0.0,0.0,2.0,52.0,15.68,16.59,1127.2,1.0
55087,Summer,True,7.18,31.93,25,31,0.0,0.0,2.0,349.0,15.288,50.06,1393.48,1.0
55087,Summer,True,7.43,47.23,28,31,0.0,0.0,2.0,285.0,14.504,71.97,1590.35,1.0
55087,Summer,True,17.12,15.37,34,43,0.0,0.0,2.0,221.0,9.8,26.47,1254.26,1.0
55087,Summer,True,17.55,41.03,34,37,0.0,0.0,2.0,167.0,8.624,59.84,1488.25,1.0
55087,Summer,True,17.8,56.4,33,37,0.0,0.0,2.0,46.0,8.232,29.68,1268.14,1.0
55087,Summer,True,18.22,81.32,33,36,0.0,0.0,2.0,338.0,99.176,6.89,1011.9,1.0
55087,Summer,True,18.53,100.45,33,34,0.0,0.0,2.0,156.0,97.216,21.71,1324.14,1.0
55087,Summer,True,19.55,23.58,29,34,0.0,0.0,2.0,80.0,80.36,22.44,1243.95,1.0
